Left,Top,Value,Group
nutmeg,pork-chop,0,0
nutmeg,pork-rib,0,0
nutmeg,pork-tenderloin,1,0
nutmeg,potato,4,0
nutmeg,prosciutto,0,0
nutmeg,prune,1,0
nutmeg,pumpkin,5,1
nutmeg,quail,0,0
nutmeg,quince,0,0
nutmeg,quinoa,0,0
nutmeg,rabbit,0,0
nutmeg,rack-of-lamb,0,0
nutmeg,radicchio,0,0
nutmeg,radish,0,0
nutmeg,raisin,2,0
nutmeg,raspberry,0,0
nutmeg,red-wine,1,0
nutmeg,rhubarb,2,0
nutmeg,rice,0,0
nutmeg,ricotta,0,0
nutmeg,rosemary,1,0
nutmeg,rum,2,0
nutmeg,rutabaga,0,0
nutmeg,rye,0,0
nutmeg,saffron,2,0
nutmeg,salmon,0,0
nutmeg,salsa,0,0
nutmeg,sangria,0,0
nutmeg,sardine,0,0
nutmeg,sausage,0,0
nutmeg,scallop,0,0
nutmeg,semolina,0,0
nutmeg,sesame,0,0
nutmeg,sesame-oil,0,0
nutmeg,shallot,0,0
nutmeg,shellfish,0,0
nutmeg,shrimp,0,0
nutmeg,sour-cream,2,0
nutmeg,soy,0,0
nutmeg,soy-sauce,0,0
nutmeg,spinach,4,0
nutmeg,squid,0,0
nutmeg,strawberry,1,0
nutmeg,sweet-potato,5,1
nutmeg,swiss-cheese,1,0
nutmeg,swordfish,0,0
nutmeg,taco,0,0
nutmeg,tamarind,0,0
nutmeg,tapioca,0,0
nutmeg,tarragon,0,0
nutmeg,tequila,0,0
nutmeg,thyme,2,0
nutmeg,tilapia,0,0
nutmeg,tofu,0,0
nutmeg,tomatillo,0,0
nutmeg,tomato,2,0
nutmeg,tortillas,0,0
nutmeg,trout,0,0
nutmeg,tuna,0,0
nutmeg,turkey,0,0
nutmeg,turnip,0,0
nutmeg,vanilla,10,1
nutmeg,veal,1,0
nutmeg,venison,0,0
nutmeg,vinegar,1,0
nutmeg,vodka,0,0
nutmeg,walnut,4,0
nutmeg,wasabi,0,0
nutmeg,watercress,0,0
nutmeg,watermelon,0,0
nutmeg,whiskey,0,0
nutmeg,white-wine,1,0
nutmeg,whole-wheat,0,0
nutmeg,wild-rice,0,0
nutmeg,yogurt,2,0
nutmeg,yuca,0,0
nutmeg,zucchini,1,0
oat,almond,14,1
oat,anchovy,0,0
oat,anise,1,0
oat,apple,16,2
oat,apple-juice,0,0
oat,apricot,2,0
oat,artichoke,0,0
oat,arugula,0,0
oat,asian-pear,0,0
oat,asparagus,0,0
oat,avocado,0,0
oat,bacon,0,0
oat,banana,3,0
oat,barley,0,0
oat,basil,0,0
oat,bass,0,0
oat,bean,0,0
oat,beef,0,0
oat,beef-rib,0,0
oat,beef-shank,0,0
oat,beef-tenderloin,0,0
oat,beer,0,0
oat,beet,0,0
oat,bell-pepper,0,0
oat,berry,6,1
oat,biscuit,0,0
oat,blackberry,5,1
oat,blue-cheese,0,0
oat,blueberry,6,1
oat,bok-choy,0,0
oat,bran,0,0
oat,brandy,0,0
oat,bread,12,1
oat,breadcrumbs,0,0
oat,brie,0,0
oat,brisket,0,0
oat,broccoli,0,0
oat,broccoli-rabe,0,0
oat,brown-rice,0,0
oat,brussel-sprout,0,0
oat,buffalo,0,0
oat,bulgur,0,0
oat,butter,2,0
oat,buttermilk,1,0
oat,butternut-squash,0,0
oat,cabbage,0,0
oat,cantaloupe,0,0
oat,capers,0,0
oat,caramel,0,0
oat,caraway,0,0
oat,cardamom,0,0
oat,carrot,0,0
oat,cashew,0,0
oat,cauliflower,0,0
oat,caviar,0,0
oat,celery,0,0
oat,chard,0,0
oat,cheddar,0,0
oat,cherry,4,0
oat,chestnut,0,0
oat,chicken,0,0
oat,chickpea,0,0
oat,chile-pepper,0,0
oat,chili,0,0
oat,chive,0,0
oat,chocolate,10,1
oat,cilantro,0,0
oat,cinnamon,11,1
oat,citrus,0,0
oat,clam,0,0
oat,clove,0,0
oat,coconut,11,1
oat,cod,0,0
oat,coffee,0,0
oat,collard-greens,0,0
oat,cookie,0,0
oat,coriander,0,0
oat,corn,0,0
oat,cornmeal,0,0
oat,cottage-cheese,0,0
oat,couscous,0,0
oat,crab,0,0
oat,cranberry,8,1
oat,cranberry-sauce,0,0
oat,cream-cheese,0,0
oat,cucumber,0,0
oat,cumin,0,0
oat,currant,0,0
oat,curry,0,0
oat,date,10,1
oat,dill,0,0
oat,duck,0,0
oat,egg,5,1
oat,eggplant,0,0
oat,endive,0,0
oat,escarole,0,0
oat,fennel,0,0
oat,feta,0,0
oat,fig,0,0
oat,flat-bread,0,0
oat,fontina,0,0
oat,fruit-juice,0,0
oat,garlic,0,0
oat,gin,0,0
oat,ginger,7,1
oat,goat-cheese,0,0
oat,goose,0,0
oat,gouda,0,0
oat,granola,1,0
oat,grape,0,0
oat,grapefruit,0,0
oat,green-bean,0,0
oat,green-onion,0,0
oat,ground-beef,0,0
oat,ground-lamb,0,0
oat,guava,0,0
oat,halibut,0,0
oat,ham,0,0
oat,hazelnut,0,0
oat,herb,0,0
oat,hominy,0,0
oat,honey,13,1
oat,honeydew,0,0
oat,horseradish,0,0
oat,hot-pepper,0,0
oat,hummus,0,0
oat,jalapeno,0,0
oat,jam,0,0
oat,jerusalem-artichoke,0,0
oat,kale,0,0
oat,kiwi,0,0
oat,kumquat,0,0
oat,lamb,0,0
oat,lamb-chop,0,0
oat,lamb-shank,0,0
oat,leek,0,0
oat,legume,0,0
oat,lemon,0,0
oat,lemon-juice,0,0
oat,lemongrass,0,0
oat,lentil,0,0
oat,lettuce,0,0
oat,lima-bean,0,0
oat,lime,0,0
oat,lime-juice,0,0
oat,lingonberry,0,0
oat,lobster,0,0
oat,lychee,0,0
oat,macadamia-nut,0,0
oat,mango,0,0
oat,maple-syrup,5,1
oat,margarita,0,0
oat,marscarpone,0,0
oat,marshmallow,0,0
oat,mayonnaise,0,0
oat,meat,0,0
oat,melon,0,0
oat,milk,6,1
oat,mint,0,0
oat,mozzarella,0,0
oat,mushroom,0,0
oat,mussel,0,0
oat,mustard,0,0
oat,mustard-greens,0,0
oat,nectarine,0,0
oat,noodle,0,0
oat,nutmeg,0,0
oat,oat,100,10
oat,oatmeal,1,0
oat,octopus,0,0
oat,okra,0,0
oat,olive,0,0
oat,onion,0,0
oat,orange,0,0
oat,orange-juice,0,0
oat,oregano,0,0
oat,orzo,0,0
oat,oyster,0,0
oat,pancake,0,0
oat,papaya,0,0
oat,paprika,0,0
oat,parmesan,0,0
oat,parsley,0,0
oat,parsnip,0,0
oat,passion-fruit,0,0
oat,pasta,0,0
oat,pea,0,0
oat,peach,1,0
oat,peanut,0,0
oat,peanut-butter,0,0
oat,pear,1,0
oat,pecan,11,1
oat,pepper,0,0
oat,persimmon,0,0
oat,pickles,0,0
oat,pine-nut,0,0
oat,pineapple,0,0
oat,pistachio,0,0
oat,plum,3,0
oat,poblano,0,0
oat,pomegranate,0,0
oat,pomegranate-juice,0,0
oat,pork,0,0
oat,pork-chop,0,0
oat,pork-rib,0,0
oat,pork-tenderloin,0,0
oat,potato,0,0
oat,prosciutto,0,0
oat,prune,0,0
oat,pumpkin,0,0
oat,quail,0,0
oat,quince,0,0
oat,quinoa,1,0
oat,rabbit,0,0
oat,rack-of-lamb,0,0
oat,radicchio,0,0
oat,radish,0,0
oat,raisin,8,1
oat,raspberry,4,0
oat,red-wine,0,0
oat,rhubarb,0,0
oat,rice,0,0
oat,ricotta,0,0
oat,rosemary,0,0
oat,rum,0,0
oat,rutabaga,0,0
oat,rye,0,0
oat,saffron,0,0
oat,salmon,0,0
oat,salsa,0,0
oat,sangria,0,0
oat,sardine,0,0
oat,sausage,0,0
oat,scallop,0,0
oat,semolina,0,0
oat,sesame,0,0
oat,sesame-oil,0,0
oat,shallot,0,0
oat,shellfish,0,0
oat,shrimp,0,0
oat,sour-cream,0,0
oat,soy,0,0
oat,soy-sauce,0,0
oat,spinach,0,0
oat,squid,0,0
oat,strawberry,0,0
oat,sweet-potato,0,0
oat,swiss-cheese,0,0
oat,swordfish,0,0
oat,taco,0,0
oat,tamarind,0,0
oat,tapioca,1,0
oat,tarragon,0,0
oat,tequila,0,0
oat,thyme,0,0
oat,tilapia,0,0
oat,tofu,0,0
oat,tomatillo,0,0
oat,tomato,0,0
oat,tortillas,0,0
oat,trout,0,0
oat,tuna,0,0
oat,turkey,0,0
oat,turnip,0,0
oat,vanilla,0,0
oat,veal,0,0
oat,venison,0,0
oat,vinegar,0,0
oat,vodka,0,0
oat,walnut,8,1
oat,wasabi,0,0
oat,watercress,0,0
oat,watermelon,0,0
oat,whiskey,0,0
oat,white-wine,0,0
oat,whole-wheat,4,0
oat,wild-rice,0,0
oat,yogurt,4,0
oat,yuca,0,0
oat,zucchini,0,0
oatmeal,almond,25,3
oatmeal,anchovy,0,0
oatmeal,anise,0,0
oatmeal,apple,12,1
oatmeal,apple-juice,0,0
oatmeal,apricot,0,0
oatmeal,artichoke,0,0
oatmeal,arugula,0,0
oatmeal,asian-pear,0,0
oatmeal,asparagus,0,0
oatmeal,avocado,0,0
oatmeal,bacon,12,1
oatmeal,banana,12,1
oatmeal,barley,0,0
oatmeal,basil,0,0
oatmeal,bass,0,0
oatmeal,bean,0,0
oatmeal,beef,0,0
oatmeal,beef-rib,0,0
oatmeal,beef-shank,0,0
oatmeal,beef-tenderloin,0,0
oatmeal,beer,0,0
oatmeal,beet,0,0
oatmeal,bell-pepper,0,0
oatmeal,berry,12,1
oatmeal,biscuit,0,0
oatmeal,blackberry,0,0
oatmeal,blue-cheese,0,0
oatmeal,blueberry,0,0
oatmeal,bok-choy,0,0
oatmeal,bran,0,0
oatmeal,brandy,0,0
oatmeal,bread,0,0
oatmeal,breadcrumbs,0,0
oatmeal,brie,0,0
oatmeal,brisket,0,0
oatmeal,broccoli,0,0
oatmeal,broccoli-rabe,0,0
oatmeal,brown-rice,0,0
oatmeal,brussel-sprout,0,0
oatmeal,buffalo,0,0
oatmeal,bulgur,0,0
oatmeal,butter,12,1
oatmeal,buttermilk,0,0
oatmeal,butternut-squash,0,0
oatmeal,cabbage,0,0
oatmeal,cantaloupe,0,0
oatmeal,capers,0,0
oatmeal,caramel,0,0
oatmeal,caraway,0,0
oatmeal,cardamom,0,0
oatmeal,carrot,0,0
oatmeal,cashew,0,0
oatmeal,cauliflower,0,0
oatmeal,caviar,0,0
oatmeal,celery,0,0
oatmeal,chard,0,0
oatmeal,cheddar,0,0
oatmeal,cherry,0,0
oatmeal,chestnut,0,0
oatmeal,chicken,0,0
oatmeal,chickpea,0,0
oatmeal,chile-pepper,0,0
oatmeal,chili,0,0
oatmeal,chive,0,0
oatmeal,chocolate,37,4
oatmeal,cilantro,0,0
oatmeal,cinnamon,12,1
oatmeal,citrus,0,0
oatmeal,clam,0,0
oatmeal,clove,0,0
oatmeal,coconut,0,0
oatmeal,cod,0,0
oatmeal,coffee,0,0
oatmeal,collard-greens,0,0
oatmeal,cookie,0,0
oatmeal,coriander,0,0
oatmeal,corn,0,0
oatmeal,cornmeal,0,0
oatmeal,cottage-cheese,0,0
oatmeal,couscous,0,0
oatmeal,crab,0,0
oatmeal,cranberry,25,3
oatmeal,cranberry-sauce,0,0
oatmeal,cream-cheese,0,0
oatmeal,cucumber,0,0
oatmeal,cumin,0,0
oatmeal,currant,0,0
oatmeal,curry,0,0
oatmeal,date,0,0
oatmeal,dill,0,0
oatmeal,duck,0,0
oatmeal,egg,0,0
oatmeal,eggplant,0,0
oatmeal,endive,0,0
oatmeal,escarole,0,0
oatmeal,fennel,0,0
oatmeal,feta,0,0
oatmeal,fig,0,0
oatmeal,flat-bread,0,0
oatmeal,fontina,0,0
oatmeal,fruit-juice,0,0
oatmeal,garlic,0,0
oatmeal,gin,0,0
oatmeal,ginger,12,1
oatmeal,goat-cheese,0,0
oatmeal,goose,0,0
oatmeal,gouda,0,0
oatmeal,granola,0,0
oatmeal,grape,0,0
oatmeal,grapefruit,0,0
oatmeal,green-bean,0,0
oatmeal,green-onion,0,0
oatmeal,ground-beef,0,0
oatmeal,ground-lamb,0,0
oatmeal,guava,0,0
oatmeal,halibut,0,0
oatmeal,ham,0,0
oatmeal,hazelnut,0,0
oatmeal,herb,0,0
oatmeal,hominy,0,0
oatmeal,honey,0,0
oatmeal,honeydew,0,0
oatmeal,horseradish,0,0
oatmeal,hot-pepper,0,0
oatmeal,hummus,0,0
oatmeal,jalapeno,0,0
oatmeal,jam,0,0
oatmeal,jerusalem-artichoke,0,0
oatmeal,kale,0,0
oatmeal,kiwi,0,0
oatmeal,kumquat,0,0
oatmeal,lamb,0,0
oatmeal,lamb-chop,0,0
oatmeal,lamb-shank,0,0
oatmeal,leek,0,0
oatmeal,legume,0,0
oatmeal,lemon,0,0
oatmeal,lemon-juice,0,0
oatmeal,lemongrass,0,0
oatmeal,lentil,0,0
oatmeal,lettuce,0,0
oatmeal,lima-bean,0,0
oatmeal,lime,0,0
oatmeal,lime-juice,0,0
oatmeal,lingonberry,0,0
oatmeal,lobster,0,0
oatmeal,lychee,0,0
oatmeal,macadamia-nut,0,0
oatmeal,mango,0,0
oatmeal,maple-syrup,0,0
oatmeal,margarita,0,0
oatmeal,marscarpone,0,0
oatmeal,marshmallow,0,0
oatmeal,mayonnaise,0,0
oatmeal,meat,0,0
oatmeal,melon,0,0
oatmeal,milk,0,0
oatmeal,mint,0,0
oatmeal,mozzarella,0,0
oatmeal,mushroom,0,0
oatmeal,mussel,0,0
oatmeal,mustard,0,0
oatmeal,mustard-greens,0,0
oatmeal,nectarine,0,0
oatmeal,noodle,0,0
oatmeal,nutmeg,0,0
oatmeal,oat,25,3
oatmeal,oatmeal,100,10
oatmeal,octopus,0,0
oatmeal,okra,0,0
oatmeal,olive,0,0
oatmeal,onion,0,0
oatmeal,orange,0,0
oatmeal,orange-juice,0,0
oatmeal,oregano,0,0
oatmeal,orzo,0,0
oatmeal,oyster,0,0
oatmeal,pancake,0,0
oatmeal,papaya,0,0
oatmeal,paprika,0,0
oatmeal,parmesan,0,0
oatmeal,parsley,0,0
oatmeal,parsnip,0,0
oatmeal,passion-fruit,0,0
oatmeal,pasta,0,0
oatmeal,pea,0,0
oatmeal,peach,0,0
oatmeal,peanut,0,0
oatmeal,peanut-butter,0,0
oatmeal,pear,0,0
oatmeal,pecan,0,0
oatmeal,pepper,0,0
oatmeal,persimmon,0,0
oatmeal,pickles,0,0
oatmeal,pine-nut,0,0
oatmeal,pineapple,0,0
oatmeal,pistachio,37,4
oatmeal,plum,0,0
oatmeal,poblano,0,0
oatmeal,pomegranate,0,0
oatmeal,pomegranate-juice,0,0
oatmeal,pork,0,0
oatmeal,pork-chop,0,0
oatmeal,pork-rib,0,0
oatmeal,pork-tenderloin,0,0
oatmeal,potato,0,0
oatmeal,prosciutto,0,0
oatmeal,prune,0,0
oatmeal,pumpkin,0,0
oatmeal,quail,0,0
oatmeal,quince,0,0
oatmeal,quinoa,0,0
oatmeal,rabbit,0,0
oatmeal,rack-of-lamb,0,0
oatmeal,radicchio,0,0
oatmeal,radish,0,0
oatmeal,raisin,37,4
oatmeal,raspberry,0,0
oatmeal,red-wine,0,0
oatmeal,rhubarb,12,1
oatmeal,rice,0,0
oatmeal,ricotta,0,0
oatmeal,rosemary,0,0
oatmeal,rum,0,0
oatmeal,rutabaga,0,0
oatmeal,rye,0,0
oatmeal,saffron,0,0
oatmeal,salmon,0,0
oatmeal,salsa,0,0
oatmeal,sangria,0,0
oatmeal,sardine,0,0
oatmeal,sausage,0,0
oatmeal,scallop,0,0
oatmeal,semolina,0,0
oatmeal,sesame,0,0
oatmeal,sesame-oil,0,0
oatmeal,shallot,0,0
oatmeal,shellfish,0,0
oatmeal,shrimp,0,0
oatmeal,sour-cream,0,0
oatmeal,soy,0,0
oatmeal,soy-sauce,0,0
oatmeal,spinach,0,0
oatmeal,squid,0,0
oatmeal,strawberry,12,1
oatmeal,sweet-potato,0,0
oatmeal,swiss-cheese,0,0
oatmeal,swordfish,0,0
oatmeal,taco,0,0
oatmeal,tamarind,0,0
oatmeal,tapioca,0,0
oatmeal,tarragon,0,0
oatmeal,tequila,0,0
oatmeal,thyme,0,0
oatmeal,tilapia,0,0
oatmeal,tofu,0,0
oatmeal,tomatillo,0,0
oatmeal,tomato,0,0
oatmeal,tortillas,0,0
oatmeal,trout,0,0
oatmeal,tuna,0,0
oatmeal,turkey,0,0
oatmeal,turnip,0,0
oatmeal,vanilla,0,0
oatmeal,veal,0,0
oatmeal,venison,0,0
oatmeal,vinegar,0,0
oatmeal,vodka,0,0
oatmeal,walnut,0,0
oatmeal,wasabi,0,0
oatmeal,watercress,0,0
oatmeal,watermelon,0,0
oatmeal,whiskey,0,0
oatmeal,white-wine,0,0
oatmeal,whole-wheat,0,0
oatmeal,wild-rice,0,0
oatmeal,yogurt,12,1
oatmeal,yuca,0,0
oatmeal,zucchini,0,0
octopus,almond,0,0
octopus,anchovy,0,0
octopus,anise,0,0
octopus,apple,0,0
octopus,apple-juice,0,0
octopus,apricot,0,0
octopus,artichoke,0,0
octopus,arugula,16,2
octopus,asian-pear,0,0
octopus,asparagus,0,0
octopus,avocado,0,0
octopus,bacon,0,0
octopus,banana,0,0
octopus,barley,0,0
octopus,basil,16,2
octopus,bass,0,0
octopus,bean,0,0
octopus,beef,0,0
octopus,beef-rib,0,0
octopus,beef-shank,0,0
octopus,beef-tenderloin,0,0
octopus,beer,0,0
octopus,beet,0,0
octopus,bell-pepper,16,2
octopus,berry,0,0
octopus,biscuit,0,0
octopus,blackberry,0,0
octopus,blue-cheese,0,0
octopus,blueberry,0,0
octopus,bok-choy,0,0
octopus,bran,0,0
octopus,brandy,0,0
octopus,bread,0,0
octopus,breadcrumbs,0,0
octopus,brie,0,0
octopus,brisket,0,0
octopus,broccoli,0,0
octopus,broccoli-rabe,0,0
octopus,brown-rice,0,0
octopus,brussel-sprout,0,0
octopus,buffalo,0,0
octopus,bulgur,0,0
octopus,butter,0,0
octopus,buttermilk,0,0
octopus,butternut-squash,0,0
octopus,cabbage,0,0
octopus,cantaloupe,0,0
octopus,capers,0,0
octopus,caramel,0,0
octopus,caraway,0,0
octopus,cardamom,0,0
octopus,carrot,0,0
octopus,cashew,0,0
octopus,cauliflower,0,0
octopus,caviar,0,0
octopus,celery,0,0
octopus,chard,0,0
octopus,cheddar,0,0
octopus,cherry,0,0
octopus,chestnut,0,0
octopus,chicken,0,0
octopus,chickpea,0,0
octopus,chile-pepper,16,2
octopus,chili,0,0
octopus,chive,0,0
octopus,chocolate,0,0
octopus,cilantro,16,2
octopus,cinnamon,0,0
octopus,citrus,0,0
octopus,clam,0,0
octopus,clove,0,0
octopus,coconut,0,0
octopus,cod,0,0
octopus,coffee,0,0
octopus,collard-greens,0,0
octopus,cookie,0,0
octopus,coriander,0,0
octopus,corn,0,0
octopus,cornmeal,0,0
octopus,cottage-cheese,0,0
octopus,couscous,0,0
octopus,crab,0,0
octopus,cranberry,0,0
octopus,cranberry-sauce,0,0
octopus,cream-cheese,0,0
octopus,cucumber,0,0
octopus,cumin,0,0
octopus,currant,0,0
octopus,curry,0,0
octopus,date,0,0
octopus,dill,0,0
octopus,duck,0,0
octopus,egg,0,0
octopus,eggplant,0,0
octopus,endive,0,0
octopus,escarole,16,2
octopus,fennel,0,0
octopus,feta,0,0
octopus,fig,0,0
octopus,flat-bread,0,0
octopus,fontina,0,0
octopus,fruit-juice,0,0
octopus,garlic,33,3
octopus,gin,0,0
octopus,ginger,16,2
octopus,goat-cheese,0,0
octopus,goose,0,0
octopus,gouda,0,0
octopus,granola,0,0
octopus,grape,0,0
octopus,grapefruit,0,0
octopus,green-bean,0,0
octopus,green-onion,0,0
octopus,ground-beef,0,0
octopus,ground-lamb,0,0
octopus,guava,0,0
octopus,halibut,0,0
octopus,ham,0,0
octopus,hazelnut,0,0
octopus,herb,0,0
octopus,hominy,0,0
octopus,honey,0,0
octopus,honeydew,0,0
octopus,horseradish,0,0
octopus,hot-pepper,16,2
octopus,hummus,0,0
octopus,jalapeno,0,0
octopus,jam,0,0
octopus,jerusalem-artichoke,0,0
octopus,kale,0,0
octopus,kiwi,0,0
octopus,kumquat,0,0
octopus,lamb,0,0
octopus,lamb-chop,0,0
octopus,lamb-shank,0,0
octopus,leek,0,0
octopus,legume,0,0
octopus,lemon,0,0
octopus,lemon-juice,0,0
octopus,lemongrass,16,2
octopus,lentil,0,0
octopus,lettuce,0,0
octopus,lima-bean,0,0
octopus,lime,16,2
octopus,lime-juice,0,0
octopus,lingonberry,0,0
octopus,lobster,0,0
octopus,lychee,0,0
octopus,macadamia-nut,0,0
octopus,mango,0,0
octopus,maple-syrup,0,0
octopus,margarita,0,0
octopus,marscarpone,0,0
octopus,marshmallow,0,0
octopus,mayonnaise,0,0
octopus,meat,0,0
octopus,melon,0,0
octopus,milk,0,0
octopus,mint,0,0
octopus,mozzarella,0,0
octopus,mushroom,0,0
octopus,mussel,16,2
octopus,mustard,0,0
octopus,mustard-greens,0,0
octopus,nectarine,0,0
octopus,noodle,0,0
octopus,nutmeg,0,0
octopus,oat,0,0
octopus,oatmeal,0,0
octopus,octopus,100,10
octopus,okra,0,0
octopus,olive,0,0
octopus,onion,0,0
octopus,orange,0,0
octopus,orange-juice,0,0
octopus,oregano,0,0
octopus,orzo,0,0
octopus,oyster,0,0
octopus,pancake,0,0
octopus,papaya,16,2
octopus,paprika,0,0
octopus,parmesan,0,0
octopus,parsley,16,2
octopus,parsnip,0,0
octopus,passion-fruit,0,0
octopus,pasta,33,3
octopus,pea,0,0
octopus,peach,16,2
octopus,peanut,0,0
octopus,peanut-butter,0,0
octopus,pear,0,0
octopus,pecan,0,0
octopus,pepper,0,0
octopus,persimmon,0,0
octopus,pickles,0,0
octopus,pine-nut,0,0
octopus,pineapple,0,0
octopus,pistachio,0,0
octopus,plum,0,0
octopus,poblano,0,0
octopus,pomegranate,0,0
octopus,pomegranate-juice,0,0
octopus,pork,0,0
octopus,pork-chop,0,0
octopus,pork-rib,0,0
octopus,pork-tenderloin,0,0
octopus,potato,0,0
octopus,prosciutto,16,2
octopus,prune,0,0
octopus,pumpkin,0,0
octopus,quail,0,0
octopus,quince,0,0
octopus,quinoa,0,0
octopus,rabbit,0,0
octopus,rack-of-lamb,0,0
octopus,radicchio,0,0
octopus,radish,0,0
octopus,raisin,0,0
octopus,raspberry,0,0
octopus,red-wine,0,0
octopus,rhubarb,0,0
octopus,rice,0,0
octopus,ricotta,0,0
octopus,rosemary,0,0
octopus,rum,0,0
octopus,rutabaga,0,0
octopus,rye,0,0
octopus,saffron,0,0
octopus,salmon,0,0
octopus,salsa,0,0
octopus,sangria,0,0
octopus,sardine,0,0
octopus,sausage,0,0
octopus,scallop,0,0
octopus,semolina,0,0
octopus,sesame,0,0
octopus,sesame-oil,0,0
octopus,shallot,0,0
octopus,shellfish,0,0
octopus,shrimp,16,2
octopus,sour-cream,0,0
octopus,soy,0,0
octopus,soy-sauce,0,0
octopus,spinach,0,0
octopus,squid,16,2
octopus,strawberry,0,0
octopus,sweet-potato,0,0
octopus,swiss-cheese,0,0
octopus,swordfish,0,0
octopus,taco,0,0
octopus,tamarind,0,0
octopus,tapioca,0,0
octopus,tarragon,0,0
octopus,tequila,0,0
octopus,thyme,0,0
octopus,tilapia,0,0
octopus,tofu,0,0
octopus,tomatillo,0,0
octopus,tomato,33,3
octopus,tortillas,0,0
octopus,trout,0,0
octopus,tuna,0,0
octopus,turkey,0,0
octopus,turnip,0,0
octopus,vanilla,0,0
octopus,veal,0,0
octopus,venison,0,0
octopus,vinegar,16,2
octopus,vodka,0,0
octopus,walnut,0,0
octopus,wasabi,0,0
octopus,watercress,0,0
octopus,watermelon,0,0
octopus,whiskey,0,0
octopus,white-wine,0,0
octopus,whole-wheat,0,0
octopus,wild-rice,0,0
octopus,yogurt,0,0
octopus,yuca,0,0
octopus,zucchini,0,0
okra,almond,0,0
okra,anchovy,0,0
okra,anise,0,0
okra,apple,0,0
okra,apple-juice,0,0
okra,apricot,0,0
okra,artichoke,0,0
okra,arugula,0,0
okra,asian-pear,0,0
okra,asparagus,0,0
okra,avocado,0,0
okra,bacon,0,0
okra,banana,0,0
okra,barley,0,0
okra,basil,0,0
okra,bass,0,0
okra,bean,0,0
okra,beef,0,0
okra,beef-rib,0,0
okra,beef-shank,0,0
okra,beef-tenderloin,0,0
okra,beer,0,0
okra,beet,0,0
okra,bell-pepper,18,2
okra,berry,0,0
okra,biscuit,0,0
okra,blackberry,0,0
okra,blue-cheese,0,0
okra,blueberry,0,0
okra,bok-choy,0,0
okra,bran,0,0
okra,brandy,0,0
okra,bread,6,1
okra,breadcrumbs,0,0
okra,brie,0,0
okra,brisket,0,0
okra,broccoli,0,0
okra,broccoli-rabe,0,0
okra,brown-rice,0,0
okra,brussel-sprout,0,0
okra,buffalo,0,0
okra,bulgur,0,0
okra,butter,0,0
okra,buttermilk,6,1
okra,butternut-squash,0,0
okra,cabbage,6,1
okra,cantaloupe,0,0
okra,capers,0,0
okra,caramel,0,0
okra,caraway,0,0
okra,cardamom,0,0
okra,carrot,6,1
okra,cashew,0,0
okra,cauliflower,0,0
okra,caviar,0,0
okra,celery,12,1
okra,chard,0,0
okra,cheddar,0,0
okra,cherry,0,0
okra,chestnut,0,0
okra,chicken,25,3
okra,chickpea,0,0
okra,chile-pepper,0,0
okra,chili,0,0
okra,chive,6,1
okra,chocolate,0,0
okra,cilantro,12,1
okra,cinnamon,0,0
okra,citrus,0,0
okra,clam,0,0
okra,clove,0,0
okra,coconut,6,1
okra,cod,0,0
okra,coffee,0,0
okra,collard-greens,0,0
okra,cookie,0,0
okra,coriander,0,0
okra,corn,43,4
okra,cornmeal,0,0
okra,cottage-cheese,0,0
okra,couscous,0,0
okra,crab,0,0
okra,cranberry,0,0
okra,cranberry-sauce,0,0
okra,cream-cheese,0,0
okra,cucumber,0,0
okra,cumin,0,0
okra,currant,0,0
okra,curry,0,0
okra,date,0,0
okra,dill,0,0
okra,duck,0,0
okra,egg,0,0
okra,eggplant,6,1
okra,endive,0,0
okra,escarole,0,0
okra,fennel,0,0
okra,feta,0,0
okra,fig,0,0
okra,flat-bread,0,0
okra,fontina,0,0
okra,fruit-juice,0,0
okra,garlic,6,1
okra,gin,0,0
okra,ginger,6,1
okra,goat-cheese,0,0
okra,goose,0,0
okra,gouda,0,0
okra,granola,0,0
okra,grape,0,0
okra,grapefruit,0,0
okra,green-bean,0,0
okra,green-onion,6,1
okra,ground-beef,0,0
okra,ground-lamb,0,0
okra,guava,0,0
okra,halibut,0,0
okra,ham,0,0
okra,hazelnut,0,0
okra,herb,0,0
okra,hominy,0,0
okra,honey,0,0
okra,honeydew,0,0
okra,horseradish,0,0
okra,hot-pepper,6,1
okra,hummus,0,0
okra,jalapeno,6,1
okra,jam,0,0
okra,jerusalem-artichoke,0,0
okra,kale,0,0
okra,kiwi,0,0
okra,kumquat,0,0
okra,lamb,0,0
okra,lamb-chop,0,0
okra,lamb-shank,0,0
okra,leek,0,0
okra,legume,0,0
okra,lemon,0,0
okra,lemon-juice,0,0
okra,lemongrass,0,0
okra,lentil,0,0
okra,lettuce,0,0
okra,lima-bean,0,0
okra,lime,6,1
okra,lime-juice,6,1
okra,lingonberry,0,0
okra,lobster,0,0
okra,lychee,0,0
okra,macadamia-nut,0,0
okra,mango,0,0
okra,maple-syrup,0,0
okra,margarita,0,0
okra,marscarpone,0,0
okra,marshmallow,0,0
okra,mayonnaise,0,0
okra,meat,0,0
okra,melon,0,0
okra,milk,12,1
okra,mint,0,0
okra,mozzarella,0,0
okra,mushroom,0,0
okra,mussel,0,0
okra,mustard,0,0
okra,mustard-greens,0,0
okra,nectarine,0,0
okra,noodle,0,0
okra,nutmeg,0,0
okra,oat,0,0
okra,oatmeal,0,0
